,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
7527,20120102,DIxPRE,1,10.89,F
7528,20120102,DIxPRE,10,10.696,M
7529,20120102,DIxPRE,21,10.685,M
7530,20120102,DIxPRE,22,10.685,F
7531,20120102,DIxPRE,39,10.552,M
7532,20120102,DIxPRE,40,10.548,M
7533,20120102,DIxPRE,41,10.544,M
7534,20120102,DIxPRE,42,10.533,F
7535,20120102,DIxPRE,51,10.458,M
7536,20120102,DIxPRE,61,10.399,M
7537,20120102,DIxPRE,62,10.395,M
7538,20120102,DIxPRE,63,10.39,F
7539,20120102,DIxPRE,72,10.33,M
7540,20120102,DIxPRE,81,10.284,M
7541,20120102,DIxPRE,82,10.279,M
7542,20120102,DIxPRE,83,10.275,F
7543,20120102,DIxPRE,92,10.233,M
7544,20120102,DIxPRE,103,10.191,M
7545,20120102,DIxPRE,104,10.188,F
7546,20120102,DIxPRE,114,10.158,M
7547,20120102,DIxPRE,123,10.135,M
7548,20120102,DIxPRE,124,10.132,M
7549,20120102,DIxPRE,125,10.13,F
7550,20120102,DIxPRE,135,10.108,M
7551,20120102,DIxPRE,145,10.089,F
7552,20120102,DIxPRE,146,10.088,M
7553,20120102,DIxPRE,157,10.07,M
7554,20120102,DIxPRE,167,10.056,F
7555,20120102,DIxPRE,169,10.053,M
7556,20120102,DIxPRE,188,10.031,F
7557,20120102,DIxPRE,189,10.03,M
7558,20120102,DIxPRE,198,10.028,M
7559,20120102,DIxPRE,208,10.026,F
7560,20120102,DIxPRE,210,10.026,M
7561,20120102,DIxPRE,227,10.023,F
7562,20120102,DIxPRE,230,10.023,M
7563,20120102,DIxPRE,248,10.02,F
7564,20120102,DIxPRE,250,10.02,M
7565,20120102,DIxPRE,251,10.02,M
7566,20120102,DIxPRE,260,10.033,M
7567,20120102,DIxPRE,269,10.044,F
7568,20120102,DIxPRE,272,10.048,M
7569,20120102,DIxPRE,287,10.066,F
7570,20120102,DIxPRE,290,10.069,M
7571,20120102,DIxPRE,309,10.088,F
7572,20120102,DIxPRE,310,10.089,M
7573,20120102,DIxPRE,311,10.09,M
7574,20120102,DIxPRE,321,10.116,M
7575,20120102,DIxPRE,330,10.138,F
7576,20120102,DIxPRE,332,10.143,M
7577,20120102,DIxPRE,342,10.165,M
7578,20120102,DIxPRE,350,10.183,F
7579,20120102,DIxPRE,353,10.189,M
7580,20120102,DIxPRE,370,10.223,F
7581,20120102,DIxPRE,373,10.228,M
7582,20120102,DIxPRE,374,10.23,M
7583,20120102,DIxPRE,384,10.251,M
7584,20120102,DIxPRE,392,10.267,F
7585,20120102,DIxPRE,396,10.274,M
7586,20120102,DIxPRE,414,10.307,F
7587,20120102,DIxPRE,418,10.314,M
7588,20120102,DIxPRE,434,10.341,F
7589,20120102,DIxPRE,439,10.348,M
7590,20120102,DIxPRE,440,10.35,M
7591,20120102,DIxPRE,450,10.366,M
7592,20120102,DIxPRE,456,10.375,F
7593,20120102,DIxPRE,462,10.384,M
7594,20120102,DIxPRE,473,10.399,M
7595,20120102,DIxPRE,477,10.405,F
7596,20120102,DIxPRE,482,10.412,M
7597,20120102,DIxPRE,498,10.433,F
7598,20120102,DIxPRE,503,10.439,M
7599,20120102,DIxPRE,504,10.44,M
7600,20120102,DIxPRE,513,10.458,M
7601,20120102,DIxPRE,517,10.466,F
7602,20120102,DIxPRE,539,10.506,F
7603,20120102,DIxPRE,559,10.54,F
7604,20120102,DIxPRE,565,10.55,M
7605,20120102,DIxPRE,575,10.564,M
7606,20120102,DIxPRE,578,10.568,F
7607,20120102,DIxPRE,598,10.595,F
7608,20120102,DIxPRE,619,10.622,F
7609,20120102,DIxPRE,626,10.63,M
7610,20120102,DIxPRE,636,10.64,M
7611,20120102,DIxPRE,640,10.644,F
7612,20120102,DIxPRE,659,10.661,M
7613,20120102,DIxPRE,661,10.663,F
7614,20120102,DIxPRE,683,10.682,F
7615,20120102,DIxPRE,692,10.69,M
7616,20120102,DIxPRE,702,10.692,M
7617,20120102,DIxPRE,705,10.692,F
7618,20120102,DIxPRE,725,10.695,F
7619,20120102,DIxPRE,747,10.699,F
7620,20120102,DIxPRE,757,10.7,M
7621,20120102,DIxPRE,766,10.711,M
7622,20120102,DIxPRE,767,10.712,F
7623,20120102,DIxPRE,788,10.737,F
7624,20120102,DIxPRE,807,10.758,F
7625,20120102,DIxPRE,818,10.77,M
7626,20120102,DIxPRE,827,10.772,M
7627,20120102,DIxPRE,828,10.772,F
7628,20120102,DIxPRE,847,10.775,M
7629,20120102,DIxPRE,879,10.78,M
7630,20120102,DIxPRE,889,10.791,M
7631,20120102,DIxPRE,944,10.85,M
7632,20120102,DIxPRE,953,10.853,M
7633,20120102,DIxPRE,994,10.866,F
