,Data do Pregao,Ativo,DU,Taxa,Fixo/Movel
9246,20130102,DIxPRE,1,6.92,F
9247,20130102,DIxPRE,8,6.973,M
9248,20130102,DIxPRE,9,6.973,M
9249,20130102,DIxPRE,20,6.975,M
9250,20130102,DIxPRE,21,6.975,M
9251,20130102,DIxPRE,22,6.975,F
9252,20130102,DIxPRE,30,6.971,M
9253,20130102,DIxPRE,38,6.968,M
9254,20130102,DIxPRE,39,6.968,M
9255,20130102,DIxPRE,40,6.968,M
9256,20130102,DIxPRE,41,6.974,F
9257,20130102,DIxPRE,49,7.013,M
9258,20130102,DIxPRE,50,7.017,M
9259,20130102,DIxPRE,58,7.044,M
9260,20130102,DIxPRE,59,7.047,M
9261,20130102,DIxPRE,60,7.05,M
9262,20130102,DIxPRE,61,7.051,F
9263,20130102,DIxPRE,70,7.061,M
9264,20130102,DIxPRE,80,7.07,M
9265,20130102,DIxPRE,81,7.07,M
9266,20130102,DIxPRE,82,7.071,F
9267,20130102,DIxPRE,90,7.076,M
9268,20130102,DIxPRE,91,7.077,M
9269,20130102,DIxPRE,102,7.082,M
9270,20130102,DIxPRE,103,7.083,F
9271,20130102,DIxPRE,117,7.088,M
9272,20130102,DIxPRE,121,7.089,M
9273,20130102,DIxPRE,122,7.09,M
9274,20130102,DIxPRE,123,7.09,F
9275,20130102,DIxPRE,132,7.094,M
9276,20130102,DIxPRE,133,7.094,M
9277,20130102,DIxPRE,144,7.098,M
9278,20130102,DIxPRE,145,7.099,F
9279,20130102,DIxPRE,146,7.099,M
9280,20130102,DIxPRE,155,7.102,M
9281,20130102,DIxPRE,156,7.102,M
9282,20130102,DIxPRE,166,7.105,M
9283,20130102,DIxPRE,167,7.105,F
9284,20130102,DIxPRE,177,7.107,M
9285,20130102,DIxPRE,182,7.109,M
9286,20130102,DIxPRE,188,7.11,F
9287,20130102,DIxPRE,189,7.11,M
9288,20130102,DIxPRE,199,7.108,M
9289,20130102,DIxPRE,209,7.106,F
9290,20130102,DIxPRE,210,7.106,M
9291,20130102,DIxPRE,211,7.106,M
9292,20130102,DIxPRE,221,7.104,M
